seq,rtt_ms,transport,network,relayed
4974,1848.800,cloud-mqtt,lan,0
4975,1848.800,cloud-mqtt,lan,0
4976,1848.800,cloud-mqtt,lan,0
4977,1848.800,cloud-mqtt,lan,0
4978,1848.800,cloud-mqtt,lan,0
4979,1848.800,cloud-mqtt,lan,0
4980,1848.800,cloud-mqtt,lan,0
4981,1848.800,cloud-mqtt,lan,0
4982,1848.800,cloud-mqtt,lan,0
4983,1848.800,cloud-mqtt,lan,0
4984,1848.800,cloud-mqtt,lan,0
4985,1848.800,cloud-mqtt,lan,0
4986,1848.800,cloud-mqtt,lan,0
4987,1848.800,cloud-mqtt,lan,0
4988,1848.800,cloud-mqtt,lan,0
4989,1848.800,cloud-mqtt,lan,0
4990,1848.800,cloud-mqtt,lan,0
4991,1848.800,cloud-mqtt,lan,0
4992,1848.800,cloud-mqtt,lan,0
4993,1848.800,cloud-mqtt,lan,0
4994,1848.800,cloud-mqtt,lan,0
4995,1848.800,cloud-mqtt,lan,0
4996,1857.200,cloud-mqtt,lan,0
4997,1857.300,cloud-mqtt,lan,0
4998,1857.400,cloud-mqtt,lan,0
4999,1857.400,cloud-mqtt,lan,0
5000,1857.400,cloud-mqtt,lan,0
5001,1857.400,cloud-mqtt,lan,0
5002,1857.400,cloud-mqtt,lan,0
5003,1857.400,cloud-mqtt,lan,0
5004,1857.400,cloud-mqtt,lan,0
5005,1857.400,cloud-mqtt,lan,0
5006,1857.400,cloud-mqtt,lan,0
5007,1857.300,cloud-mqtt,lan,0
5008,1857.400,cloud-mqtt,lan,0
5009,1857.400,cloud-mqtt,lan,0
5010,1857.400,cloud-mqtt,lan,0
5011,1857.400,cloud-mqtt,lan,0
5012,1857.400,cloud-mqtt,lan,0
5013,1857.400,cloud-mqtt,lan,0
5014,1857.400,cloud-mqtt,lan,0
5015,1857.400,cloud-mqtt,lan,0
5016,1857.500,cloud-mqtt,lan,0
5017,1857.500,cloud-mqtt,lan,0
5018,1857.500,cloud-mqtt,lan,0
5019,1857.500,cloud-mqtt,lan,0
5020,1857.500,cloud-mqtt,lan,0
5021,1857.500,cloud-mqtt,lan,0
5022,1857.500,cloud-mqtt,lan,0
5023,1857.500,cloud-mqtt,lan,0
5024,1857.500,cloud-mqtt,lan,0
5025,1857.500,cloud-mqtt,lan,0
5026,1857.600,cloud-mqtt,lan,0
5027,1857.600,cloud-mqtt,lan,0
5028,1857.600,cloud-mqtt,lan,0
5029,1857.600,cloud-mqtt,lan,0
5030,1857.600,cloud-mqtt,lan,0
5031,1857.600,cloud-mqtt,lan,0
5032,1857.700,cloud-mqtt,lan,0
5033,1857.700,cloud-mqtt,lan,0
5034,1857.700,cloud-mqtt,lan,0
5035,1857.700,cloud-mqtt,lan,0
5036,1857.600,cloud-mqtt,lan,0
5037,1857.600,cloud-mqtt,lan,0
5038,1857.600,cloud-mqtt,lan,0
5039,1857.700,cloud-mqtt,lan,0
5040,1857.700,cloud-mqtt,lan,0
5041,1857.700,cloud-mqtt,lan,0
5042,1857.700,cloud-mqtt,lan,0
5043,1857.700,cloud-mqtt,lan,0
5044,1857.700,cloud-mqtt,lan,0
5045,1857.700,cloud-mqtt,lan,0
5046,1857.700,cloud-mqtt,lan,0
5047,1857.700,cloud-mqtt,lan,0
5048,1857.700,cloud-mqtt,lan,0
5049,1857.600,cloud-mqtt,lan,0
5050,1857.600,cloud-mqtt,lan,0
5051,1857.600,cloud-mqtt,lan,0
5052,1857.600,cloud-mqtt,lan,0
5053,1857.700,cloud-mqtt,lan,0
5054,1857.700,cloud-mqtt,lan,0
5055,1857.700,cloud-mqtt,lan,0
5056,1857.700,cloud-mqtt,lan,0
5057,1857.700,cloud-mqtt,lan,0
5058,1857.700,cloud-mqtt,lan,0
5059,1857.700,cloud-mqtt,lan,0
5060,1857.700,cloud-mqtt,lan,0
5061,1857.700,cloud-mqtt,lan,0
5062,1857.700,cloud-mqtt,lan,0
5063,1857.800,cloud-mqtt,lan,0
5064,1857.800,cloud-mqtt,lan,0
5065,1857.800,cloud-mqtt,lan,0
5066,1857.700,cloud-mqtt,lan,0
5067,1857.700,cloud-mqtt,lan,0
5068,1857.700,cloud-mqtt,lan,0
5069,1857.700,cloud-mqtt,lan,0
5070,1857.700,cloud-mqtt,lan,0
5071,1857.700,cloud-mqtt,lan,0
5072,1857.700,cloud-mqtt,lan,0
5073,1857.700,cloud-mqtt,lan,0
5074,1857.700,cloud-mqtt,lan,0
5075,1857.700,cloud-mqtt,lan,0
5076,1857.700,cloud-mqtt,lan,0
5077,1857.800,cloud-mqtt,lan,0
5078,1857.800,cloud-mqtt,lan,0
5079,1857.700,cloud-mqtt,lan,0
5080,1857.700,cloud-mqtt,lan,0
5081,1857.700,cloud-mqtt,lan,0
5082,1857.700,cloud-mqtt,lan,0
5083,1857.700,cloud-mqtt,lan,0
5084,1857.700,cloud-mqtt,lan,0
5085,1857.800,cloud-mqtt,lan,0
5086,1857.800,cloud-mqtt,lan,0
5087,1857.800,cloud-mqtt,lan,0
5088,1857.800,cloud-mqtt,lan,0
5089,1857.800,cloud-mqtt,lan,0
5090,1857.800,cloud-mqtt,lan,0
5091,1857.800,cloud-mqtt,lan,0
5092,1857.900,cloud-mqtt,lan,0
5093,1857.900,cloud-mqtt,lan,0
5094,1857.900,cloud-mqtt,lan,0
5095,1857.900,cloud-mqtt,lan,0
5096,1857.900,cloud-mqtt,lan,0
5097,1857.900,cloud-mqtt,lan,0
5098,1857.900,cloud-mqtt,lan,0
5099,1857.900,cloud-mqtt,lan,0
5100,1858.000,cloud-mqtt,lan,0
5101,1858.000,cloud-mqtt,lan,0
5102,1858.000,cloud-mqtt,lan,0
5103,1857.900,cloud-mqtt,lan,0
5104,1857.900,cloud-mqtt,lan,0
5105,1857.900,cloud-mqtt,lan,0
5106,1857.900,cloud-mqtt,lan,0
5107,1857.900,cloud-mqtt,lan,0
5108,1857.900,cloud-mqtt,lan,0
5109,1858.100,cloud-mqtt,lan,0
5110,1858.100,cloud-mqtt,lan,0
5111,1858.100,cloud-mqtt,lan,0
5112,1858.100,cloud-mqtt,lan,0
5113,1858.100,cloud-mqtt,lan,0
5114,1858.100,cloud-mqtt,lan,0
5115,1858.200,cloud-mqtt,lan,0
5116,1858.200,cloud-mqtt,lan,0
5117,1858.200,cloud-mqtt,lan,0
5118,1858.200,cloud-mqtt,lan,0
5119,1858.200,cloud-mqtt,lan,0
5120,1858.200,cloud-mqtt,lan,0
5121,1858.200,cloud-mqtt,lan,0
5122,1858.200,cloud-mqtt,lan,0
5123,1858.200,cloud-mqtt,lan,0
5124,1858.200,cloud-mqtt,lan,0
5125,1858.200,cloud-mqtt,lan,0
5126,1858.200,cloud-mqtt,lan,0
5127,1858.200,cloud-mqtt,lan,0
5128,1858.200,cloud-mqtt,lan,0
5129,1858.300,cloud-mqtt,lan,0
5130,1858.300,cloud-mqtt,lan,0
5131,1858.300,cloud-mqtt,lan,0
5132,1858.300,cloud-mqtt,lan,0
5133,1858.300,cloud-mqtt,lan,0
5134,1858.300,cloud-mqtt,lan,0
5135,1858.300,cloud-mqtt,lan,0
5136,1858.300,cloud-mqtt,lan,0
5137,1858.300,cloud-mqtt,lan,0
5138,1858.400,cloud-mqtt,lan,0
5139,1858.400,cloud-mqtt,lan,0
5140,1858.400,cloud-mqtt,lan,0
5141,1858.400,cloud-mqtt,lan,0
5142,1858.400,cloud-mqtt,lan,0
5143,1858.400,cloud-mqtt,lan,0
5144,1858.400,cloud-mqtt,lan,0
5145,1858.300,cloud-mqtt,lan,0
5146,1858.300,cloud-mqtt,lan,0
5147,1858.300,cloud-mqtt,lan,0
5148,1858.400,cloud-mqtt,lan,0
5149,1858.400,cloud-mqtt,lan,0
5150,1858.400,cloud-mqtt,lan,0
5151,1858.400,cloud-mqtt,lan,0
5152,1858.400,cloud-mqtt,lan,0
5153,1858.400,cloud-mqtt,lan,0
5154,1858.400,cloud-mqtt,lan,0
5155,1858.400,cloud-mqtt,lan,0
5156,1858.400,cloud-mqtt,lan,0
5157,1858.400,cloud-mqtt,lan,0
5158,1858.400,cloud-mqtt,lan,0
5159,1858.300,cloud-mqtt,lan,0
5160,1858.300,cloud-mqtt,lan,0
5161,1858.300,cloud-mqtt,lan,0
5162,1858.300,cloud-mqtt,lan,0
5163,1858.300,cloud-mqtt,lan,0
5164,1858.400,cloud-mqtt,lan,0
5165,1858.400,cloud-mqtt,lan,0
5166,1858.400,cloud-mqtt,lan,0
5167,1858.300,cloud-mqtt,lan,0
5168,1858.300,cloud-mqtt,lan,0
5169,1858.300,cloud-mqtt,lan,0
5170,1858.400,cloud-mqtt,lan,0
5171,1858.400,cloud-mqtt,lan,0
5172,1858.400,cloud-mqtt,lan,0
5173,1858.400,cloud-mqtt,lan,0
5174,1858.400,cloud-mqtt,lan,0
5175,1858.400,cloud-mqtt,lan,0
5176,1858.400,cloud-mqtt,lan,0
5177,1858.400,cloud-mqtt,lan,0
5178,1858.400,cloud-mqtt,lan,0
5179,1858.400,cloud-mqtt,lan,0
5180,1858.400,cloud-mqtt,lan,0
5181,1858.400,cloud-mqtt,lan,0
5182,1858.400,cloud-mqtt,lan,0
5183,1858.500,cloud-mqtt,lan,0
5184,1858.500,cloud-mqtt,lan,0
5185,1858.500,cloud-mqtt,lan,0
5186,1858.500,cloud-mqtt,lan,0
5187,1858.500,cloud-mqtt,lan,0
5188,1858.500,cloud-mqtt,lan,0
5189,1858.500,cloud-mqtt,lan,0
5190,1858.500,cloud-mqtt,lan,0
5191,1858.500,cloud-mqtt,lan,0
5192,1858.400,cloud-mqtt,lan,0
5193,1858.400,cloud-mqtt,lan,0
5194,1858.400,cloud-mqtt,lan,0
5195,1858.400,cloud-mqtt,lan,0
5196,1858.400,cloud-mqtt,lan,0
5197,1858.400,cloud-mqtt,lan,0
5198,1858.400,cloud-mqtt,lan,0
5199,1858.400,cloud-mqtt,lan,0
5200,1858.500,cloud-mqtt,lan,0
5201,1858.500,cloud-mqtt,lan,0
5202,1858.500,cloud-mqtt,lan,0
5203,1858.500,cloud-mqtt,lan,0
5204,1858.500,cloud-mqtt,lan,0
5205,1858.400,cloud-mqtt,lan,0
5206,1858.400,cloud-mqtt,lan,0
5207,1858.400,cloud-mqtt,lan,0
5208,1858.500,cloud-mqtt,lan,0
5209,1858.500,cloud-mqtt,lan,0
5210,1858.500,cloud-mqtt,lan,0
5211,1858.500,cloud-mqtt,lan,0
5212,1858.500,cloud-mqtt,lan,0
5213,1858.500,cloud-mqtt,lan,0
5214,1858.500,cloud-mqtt,lan,0
5215,1858.500,cloud-mqtt,lan,0
5216,1858.500,cloud-mqtt,lan,0
5217,1858.500,cloud-mqtt,lan,0
5218,1858.500,cloud-mqtt,lan,0
5219,1858.500,cloud-mqtt,lan,0
5220,1858.500,cloud-mqtt,lan,0
5221,1858.500,cloud-mqtt,lan,0
5222,1858.500,cloud-mqtt,lan,0
5223,1858.500,cloud-mqtt,lan,0
5224,1858.500,cloud-mqtt,lan,0
5225,1858.600,cloud-mqtt,lan,0
5226,1858.600,cloud-mqtt,lan,0
5227,1858.600,cloud-mqtt,lan,0
5228,1858.600,cloud-mqtt,lan,0
5229,1858.600,cloud-mqtt,lan,0
5230,1858.500,cloud-mqtt,lan,0
5231,1858.500,cloud-mqtt,lan,0
5232,1858.500,cloud-mqtt,lan,0
5233,1858.500,cloud-mqtt,lan,0
5234,1858.500,cloud-mqtt,lan,0
5235,1858.500,cloud-mqtt,lan,0
5236,1858.500,cloud-mqtt,lan,0
5237,1858.500,cloud-mqtt,lan,0
5238,1858.500,cloud-mqtt,lan,0
5239,1858.400,cloud-mqtt,lan,0
5240,1858.400,cloud-mqtt,lan,0
5241,1858.400,cloud-mqtt,lan,0
5242,1858.400,cloud-mqtt,lan,0
5243,1858.400,cloud-mqtt,lan,0
5244,1858.400,cloud-mqtt,lan,0
5245,1858.500,cloud-mqtt,lan,0
5246,1858.500,cloud-mqtt,lan,0
5247,1858.600,cloud-mqtt,lan,0
5248,1858.600,cloud-mqtt,lan,0
5249,1858.600,cloud-mqtt,lan,0
5250,1858.600,cloud-mqtt,lan,0
5251,1858.600,cloud-mqtt,lan,0
5252,1858.600,cloud-mqtt,lan,0
5253,1858.600,cloud-mqtt,lan,0
5254,1858.600,cloud-mqtt,lan,0
5255,1858.600,cloud-mqtt,lan,0
5256,1858.600,cloud-mqtt,lan,0
5257,1858.600,cloud-mqtt,lan,0
5258,1858.600,cloud-mqtt,lan,0
5259,1858.600,cloud-mqtt,lan,0
5260,1858.600,cloud-mqtt,lan,0
5261,1858.600,cloud-mqtt,lan,0
5262,1858.600,cloud-mqtt,lan,0
5263,1858.600,cloud-mqtt,lan,0
5264,1858.600,cloud-mqtt,lan,0
5265,1858.600,cloud-mqtt,lan,0
5266,1858.600,cloud-mqtt,lan,0
5267,1858.600,cloud-mqtt,lan,0
5268,1858.600,cloud-mqtt,lan,0
5269,1858.600,cloud-mqtt,lan,0
5270,1858.700,cloud-mqtt,lan,0
5271,1858.700,cloud-mqtt,lan,0
5272,1858.700,cloud-mqtt,lan,0
5273,1858.700,cloud-mqtt,lan,0
5274,1858.800,cloud-mqtt,lan,0
5275,1858.800,cloud-mqtt,lan,0
5276,1858.700,cloud-mqtt,lan,0
5277,1858.700,cloud-mqtt,lan,0
5278,1858.700,cloud-mqtt,lan,0
5279,1858.800,cloud-mqtt,lan,0
5280,1858.800,cloud-mqtt,lan,0
5281,1858.800,cloud-mqtt,lan,0
5282,1858.800,cloud-mqtt,lan,0
5283,1858.800,cloud-mqtt,lan,0
5284,1858.800,cloud-mqtt,lan,0
5285,1920.300,cloud-mqtt,lan,0
5286,1920.500,cloud-mqtt,lan,0
5287,1920.600,cloud-mqtt,lan,0
5288,1920.600,cloud-mqtt,lan,0
5289,1920.600,cloud-mqtt,lan,0
5290,1920.600,cloud-mqtt,lan,0
5291,1920.600,cloud-mqtt,lan,0
5292,1920.600,cloud-mqtt,lan,0
5293,1920.600,cloud-mqtt,lan,0
5294,1920.700,cloud-mqtt,lan,0
5295,1920.800,cloud-mqtt,lan,0
5296,1920.800,cloud-mqtt,lan,0
5297,1921.000,cloud-mqtt,lan,0
5298,1921.000,cloud-mqtt,lan,0
5299,1921.000,cloud-mqtt,lan,0
5300,1921.000,cloud-mqtt,lan,0
5301,1921.200,cloud-mqtt,lan,0
5302,1921.200,cloud-mqtt,lan,0
5303,1921.200,cloud-mqtt,lan,0
5304,1921.200,cloud-mqtt,lan,0
5305,1921.200,cloud-mqtt,lan,0
5306,1921.200,cloud-mqtt,lan,0
5307,1921.200,cloud-mqtt,lan,0
5308,1921.200,cloud-mqtt,lan,0
5309,1921.200,cloud-mqtt,lan,0
5310,1921.200,cloud-mqtt,lan,0
5311,1921.200,cloud-mqtt,lan,0
5312,1921.300,cloud-mqtt,lan,0
5313,1921.300,cloud-mqtt,lan,0
5314,1921.300,cloud-mqtt,lan,0
5315,1921.300,cloud-mqtt,lan,0
5316,1921.300,cloud-mqtt,lan,0
5317,1921.300,cloud-mqtt,lan,0
5318,1921.200,cloud-mqtt,lan,0
5319,1921.200,cloud-mqtt,lan,0
5320,1921.200,cloud-mqtt,lan,0
5321,1921.200,cloud-mqtt,lan,0
5322,1921.300,cloud-mqtt,lan,0
5323,1921.300,cloud-mqtt,lan,0
5324,1921.300,cloud-mqtt,lan,0
5325,1921.200,cloud-mqtt,lan,0
5326,1921.200,cloud-mqtt,lan,0
5327,1921.200,cloud-mqtt,lan,0
5328,1921.200,cloud-mqtt,lan,0
5329,1921.200,cloud-mqtt,lan,0
5330,1921.200,cloud-mqtt,lan,0
5331,1921.200,cloud-mqtt,lan,0
5332,1921.300,cloud-mqtt,lan,0
5333,1921.300,cloud-mqtt,lan,0
5334,1921.300,cloud-mqtt,lan,0
5335,1921.900,cloud-mqtt,lan,0
5336,1922.100,cloud-mqtt,lan,0
5337,1922.100,cloud-mqtt,lan,0
5338,1922.200,cloud-mqtt,lan,0
5339,1922.200,cloud-mqtt,lan,0
5340,1922.200,cloud-mqtt,lan,0
5341,1922.200,cloud-mqtt,lan,0
5342,1922.200,cloud-mqtt,lan,0
5343,1922.200,cloud-mqtt,lan,0
5344,1922.200,cloud-mqtt,lan,0
5345,1922.200,cloud-mqtt,lan,0
5346,1922.200,cloud-mqtt,lan,0
5347,1922.300,cloud-mqtt,lan,0
5348,1922.300,cloud-mqtt,lan,0
5349,1922.300,cloud-mqtt,lan,0
5350,1922.300,cloud-mqtt,lan,0
5351,1922.300,cloud-mqtt,lan,0
5352,1922.300,cloud-mqtt,lan,0
5353,1922.300,cloud-mqtt,lan,0
5354,1922.400,cloud-mqtt,lan,0
5355,1922.400,cloud-mqtt,lan,0
5356,1922.500,cloud-mqtt,lan,0
5357,1922.500,cloud-mqtt,lan,0
5358,1922.500,cloud-mqtt,lan,0
5359,1922.500,cloud-mqtt,lan,0
5360,1922.400,cloud-mqtt,lan,0
5361,1922.400,cloud-mqtt,lan,0
5362,1922.400,cloud-mqtt,lan,0
5363,1922.400,cloud-mqtt,lan,0
5364,1922.300,cloud-mqtt,lan,0
5365,1922.300,cloud-mqtt,lan,0
5366,1922.300,cloud-mqtt,lan,0
5367,1922.300,cloud-mqtt,lan,0
5368,1922.300,cloud-mqtt,lan,0
5369,1922.300,cloud-mqtt,lan,0
5370,1922.500,cloud-mqtt,lan,0
5371,1922.500,cloud-mqtt,lan,0
5372,1922.500,cloud-mqtt,lan,0
5373,1922.500,cloud-mqtt,lan,0
5374,1922.500,cloud-mqtt,lan,0
5375,1922.600,cloud-mqtt,lan,0
5376,1922.600,cloud-mqtt,lan,0
5377,1922.600,cloud-mqtt,lan,0
5378,1922.600,cloud-mqtt,lan,0
5379,1922.600,cloud-mqtt,lan,0
5380,1922.700,cloud-mqtt,lan,0
5381,1922.700,cloud-mqtt,lan,0
5382,1922.700,cloud-mqtt,lan,0
5383,1922.700,cloud-mqtt,lan,0
5384,1922.700,cloud-mqtt,lan,0
5385,1963.800,cloud-mqtt,lan,0
5386,1963.900,cloud-mqtt,lan,0
5387,1964.000,cloud-mqtt,lan,0
5388,1964.000,cloud-mqtt,lan,0
5389,1964.000,cloud-mqtt,lan,0
5390,1964.000,cloud-mqtt,lan,0
5391,1964.100,cloud-mqtt,lan,0
5392,1964.000,cloud-mqtt,lan,0
5393,1964.000,cloud-mqtt,lan,0
5394,1964.000,cloud-mqtt,lan,0
5395,1964.000,cloud-mqtt,lan,0
5396,1964.000,cloud-mqtt,lan,0
5397,1964.000,cloud-mqtt,lan,0
5398,1964.000,cloud-mqtt,lan,0
5399,1964.000,cloud-mqtt,lan,0
5400,1964.000,cloud-mqtt,lan,0
5401,1964.000,cloud-mqtt,lan,0
5402,1964.000,cloud-mqtt,lan,0
5403,1964.100,cloud-mqtt,lan,0
5404,1964.100,cloud-mqtt,lan,0
5405,1964.100,cloud-mqtt,lan,0
5406,1964.100,cloud-mqtt,lan,0
5407,1964.100,cloud-mqtt,lan,0
5408,1964.100,cloud-mqtt,lan,0
5409,1964.100,cloud-mqtt,lan,0
5410,1964.200,cloud-mqtt,lan,0
5411,1964.200,cloud-mqtt,lan,0
5412,1964.200,cloud-mqtt,lan,0
5413,1964.200,cloud-mqtt,lan,0
5414,1964.200,cloud-mqtt,lan,0
5415,1964.300,cloud-mqtt,lan,0
5416,1964.300,cloud-mqtt,lan,0
5417,1964.300,cloud-mqtt,lan,0
5418,1964.300,cloud-mqtt,lan,0
5419,1964.300,cloud-mqtt,lan,0
5420,1964.300,cloud-mqtt,lan,0
5421,1964.300,cloud-mqtt,lan,0
5422,1964.300,cloud-mqtt,lan,0
5423,1964.300,cloud-mqtt,lan,0
5424,1964.300,cloud-mqtt,lan,0
5425,1964.200,cloud-mqtt,lan,0
5426,1964.200,cloud-mqtt,lan,0
5427,1964.200,cloud-mqtt,lan,0
5428,1964.200,cloud-mqtt,lan,0
5429,1964.200,cloud-mqtt,lan,0
5430,1964.200,cloud-mqtt,lan,0
5431,1964.200,cloud-mqtt,lan,0
5432,1964.200,cloud-mqtt,lan,0
5433,1964.300,cloud-mqtt,lan,0
5434,1964.300,cloud-mqtt,lan,0
5435,1975.500,cloud-mqtt,lan,0
5436,1975.600,cloud-mqtt,lan,0
5437,1975.600,cloud-mqtt,lan,0
5438,1975.700,cloud-mqtt,lan,0
5439,1975.700,cloud-mqtt,lan,0
5440,1975.700,cloud-mqtt,lan,0
5441,1975.600,cloud-mqtt,lan,0
5442,1975.600,cloud-mqtt,lan,0
5443,1975.600,cloud-mqtt,lan,0
5444,1975.600,cloud-mqtt,lan,0
5445,1975.500,cloud-mqtt,lan,0
5446,1975.500,cloud-mqtt,lan,0
5447,1975.700,cloud-mqtt,lan,0
5448,1975.700,cloud-mqtt,lan,0
5449,1975.700,cloud-mqtt,lan,0
5450,1975.700,cloud-mqtt,lan,0
5451,1975.700,cloud-mqtt,lan,0
5452,1975.700,cloud-mqtt,lan,0
5453,1975.700,cloud-mqtt,lan,0
5454,1975.800,cloud-mqtt,lan,0
5455,1975.800,cloud-mqtt,lan,0
5456,1975.800,cloud-mqtt,lan,0
5457,1975.800,cloud-mqtt,lan,0
5458,1975.800,cloud-mqtt,lan,0
5459,1975.800,cloud-mqtt,lan,0
5460,1975.800,cloud-mqtt,lan,0
5461,1975.800,cloud-mqtt,lan,0
5462,1975.800,cloud-mqtt,lan,0
5463,1975.800,cloud-mqtt,lan,0
5464,1975.800,cloud-mqtt,lan,0
5465,1975.800,cloud-mqtt,lan,0
5466,1975.800,cloud-mqtt,lan,0
5467,1975.800,cloud-mqtt,lan,0
5468,1975.800,cloud-mqtt,lan,0
5469,1975.800,cloud-mqtt,lan,0
5470,1975.800,cloud-mqtt,lan,0
5471,1975.800,cloud-mqtt,lan,0
5472,1975.700,cloud-mqtt,lan,0
5473,1975.800,cloud-mqtt,lan,0
5474,1975.800,cloud-mqtt,lan,0
5475,1975.800,cloud-mqtt,lan,0
5476,1975.800,cloud-mqtt,lan,0
5477,1975.800,cloud-mqtt,lan,0
5478,1975.800,cloud-mqtt,lan,0
5479,1975.800,cloud-mqtt,lan,0
5480,1975.800,cloud-mqtt,lan,0
5481,1973.800,cloud-mqtt,lan,0
5482,1973.800,cloud-mqtt,lan,0
5483,1973.700,cloud-mqtt,lan,0
5484,2010.200,cloud-mqtt,lan,0
5485,2013.200,cloud-mqtt,lan,0
5486,2013.200,cloud-mqtt,lan,0
5487,2013.200,cloud-mqtt,lan,0
5488,2013.300,cloud-mqtt,lan,0
5489,2013.300,cloud-mqtt,lan,0
5490,2013.200,cloud-mqtt,lan,0
5491,2013.200,cloud-mqtt,lan,0
5492,2013.200,cloud-mqtt,lan,0
5493,2013.200,cloud-mqtt,lan,0
5494,2013.200,cloud-mqtt,lan,0
5495,2013.200,cloud-mqtt,lan,0
5496,2013.100,cloud-mqtt,lan,0
5497,2013.100,cloud-mqtt,lan,0
5498,2013.100,cloud-mqtt,lan,0
5499,2013.100,cloud-mqtt,lan,0
5500,2013.100,cloud-mqtt,lan,0
5501,2013.100,cloud-mqtt,lan,0
5502,2013.200,cloud-mqtt,lan,0
5503,2013.200,cloud-mqtt,lan,0
5504,2013.200,cloud-mqtt,lan,0
5505,2013.200,cloud-mqtt,lan,0
5506,2013.200,cloud-mqtt,lan,0
5507,2013.200,cloud-mqtt,lan,0
5508,2013.200,cloud-mqtt,lan,0
5509,2013.200,cloud-mqtt,lan,0
5510,2013.300,cloud-mqtt,lan,0
5511,2013.300,cloud-mqtt,lan,0
5512,2013.300,cloud-mqtt,lan,0
5513,2013.300,cloud-mqtt,lan,0
5514,2013.300,cloud-mqtt,lan,0
5515,2013.300,cloud-mqtt,lan,0
5516,2013.400,cloud-mqtt,lan,0
5517,2013.400,cloud-mqtt,lan,0
5518,2013.400,cloud-mqtt,lan,0
5519,2013.400,cloud-mqtt,lan,0
5520,2013.400,cloud-mqtt,lan,0
5521,2013.400,cloud-mqtt,lan,0
5522,2013.300,cloud-mqtt,lan,0
5523,2013.300,cloud-mqtt,lan,0
5524,2013.300,cloud-mqtt,lan,0
5525,2013.300,cloud-mqtt,lan,0
5526,2013.300,cloud-mqtt,lan,0
5527,2013.300,cloud-mqtt,lan,0
5528,2013.300,cloud-mqtt,lan,0
5529,2013.000,cloud-mqtt,lan,0
5530,2012.900,cloud-mqtt,lan,0
5531,2013.100,cloud-mqtt,lan,0
5532,2013.100,cloud-mqtt,lan,0
5533,2013.100,cloud-mqtt,lan,0
5534,2013.100,cloud-mqtt,lan,0
5535,2013.100,cloud-mqtt,lan,0
5536,2013.100,cloud-mqtt,lan,0
5537,2013.200,cloud-mqtt,lan,0
5538,2013.400,cloud-mqtt,lan,0
5539,2013.400,cloud-mqtt,lan,0
5540,2013.400,cloud-mqtt,lan,0
5541,2013.400,cloud-mqtt,lan,0
5542,2013.400,cloud-mqtt,lan,0
5543,2037.500,cloud-mqtt,lan,0
5544,2038.300,cloud-mqtt,lan,0
5545,2038.400,cloud-mqtt,lan,0
5546,2038.400,cloud-mqtt,lan,0
5547,2038.500,cloud-mqtt,lan,0
5548,2038.500,cloud-mqtt,lan,0
5549,2038.500,cloud-mqtt,lan,0
5550,2038.500,cloud-mqtt,lan,0
5551,2038.500,cloud-mqtt,lan,0
5552,2038.600,cloud-mqtt,lan,0
5553,2038.600,cloud-mqtt,lan,0
5554,2038.600,cloud-mqtt,lan,0
5555,2038.600,cloud-mqtt,lan,0
5556,2038.600,cloud-mqtt,lan,0
5557,2038.600,cloud-mqtt,lan,0
5558,2038.500,cloud-mqtt,lan,0
5559,2038.500,cloud-mqtt,lan,0
5560,2038.400,cloud-mqtt,lan,0
5561,2038.400,cloud-mqtt,lan,0
5562,2038.400,cloud-mqtt,lan,0
5563,2038.400,cloud-mqtt,lan,0
5564,2038.400,cloud-mqtt,lan,0
5565,2038.500,cloud-mqtt,lan,0
5566,2038.500,cloud-mqtt,lan,0
5567,2038.500,cloud-mqtt,lan,0
5568,2038.500,cloud-mqtt,lan,0
5569,2038.500,cloud-mqtt,lan,0
5570,2038.500,cloud-mqtt,lan,0
5571,2038.500,cloud-mqtt,lan,0
5572,2038.500,cloud-mqtt,lan,0
5573,2038.500,cloud-mqtt,lan,0
5574,2043.600,cloud-mqtt,lan,0
5575,2043.600,cloud-mqtt,lan,0
5576,2043.700,cloud-mqtt,lan,0
5577,2043.700,cloud-mqtt,lan,0
5578,2043.700,cloud-mqtt,lan,0
5579,2043.700,cloud-mqtt,lan,0
5580,2043.700,cloud-mqtt,lan,0
5581,2043.600,cloud-mqtt,lan,0
5582,2043.600,cloud-mqtt,lan,0
5583,2043.600,cloud-mqtt,lan,0
5584,2043.600,cloud-mqtt,lan,0
5585,2043.600,cloud-mqtt,lan,0
5586,2043.600,cloud-mqtt,lan,0
5587,2043.600,cloud-mqtt,lan,0
5588,2043.600,cloud-mqtt,lan,0
5589,2043.700,cloud-mqtt,lan,0
5590,2043.700,cloud-mqtt,lan,0
5591,2043.700,cloud-mqtt,lan,0
5592,2043.700,cloud-mqtt,lan,0
5593,2043.700,cloud-mqtt,lan,0
5594,2043.700,cloud-mqtt,lan,0
5595,2043.800,cloud-mqtt,lan,0
5596,2043.800,cloud-mqtt,lan,0
5597,2043.800,cloud-mqtt,lan,0
5598,2043.800,cloud-mqtt,lan,0
5599,2043.800,cloud-mqtt,lan,0
5600,2043.800,cloud-mqtt,lan,0
5601,2043.900,cloud-mqtt,lan,0
5602,2043.900,cloud-mqtt,lan,0
5603,2043.900,cloud-mqtt,lan,0
5604,2043.900,cloud-mqtt,lan,0
5605,2043.900,cloud-mqtt,lan,0
5606,2043.900,cloud-mqtt,lan,0
5607,2043.900,cloud-mqtt,lan,0
5608,2043.800,cloud-mqtt,lan,0
