seq,rtt_ms,transport,network,relayed
175,218.900,p2p-browser,lan,0
176,232.300,p2p-browser,lan,0
177,232.400,p2p-browser,lan,0
178,232.400,p2p-browser,lan,0
179,232.600,p2p-browser,lan,0
180,232.600,p2p-browser,lan,0
181,232.800,p2p-browser,lan,0
182,232.900,p2p-browser,lan,0
183,233.200,p2p-browser,lan,0
184,233.200,p2p-browser,lan,0
185,233.400,p2p-browser,lan,0
186,233.400,p2p-browser,lan,0
187,233.800,p2p-browser,lan,0
188,233.900,p2p-browser,lan,0
189,234.300,p2p-browser,lan,0
190,234.300,p2p-browser,lan,0
191,234.400,p2p-browser,lan,0
192,234.400,p2p-browser,lan,0
193,234.400,p2p-browser,lan,0
194,234.400,p2p-browser,lan,0
195,234.400,p2p-browser,lan,0
196,234.400,p2p-browser,lan,0
197,236.000,p2p-browser,lan,0
198,236.100,p2p-browser,lan,0
199,236.100,p2p-browser,lan,0
200,236.500,p2p-browser,lan,0
201,236.600,p2p-browser,lan,0
202,236.900,p2p-browser,lan,0
203,237.200,p2p-browser,lan,0
204,237.200,p2p-browser,lan,0
205,237.200,p2p-browser,lan,0
206,237.300,p2p-browser,lan,0
207,237.400,p2p-browser,lan,0
208,237.400,p2p-browser,lan,0
209,237.400,p2p-browser,lan,0
210,237.400,p2p-browser,lan,0
211,237.400,p2p-browser,lan,0
212,237.500,p2p-browser,lan,0
213,237.500,p2p-browser,lan,0
214,237.500,p2p-browser,lan,0
215,237.500,p2p-browser,lan,0
216,237.500,p2p-browser,lan,0
217,237.600,p2p-browser,lan,0
218,237.700,p2p-browser,lan,0
219,237.700,p2p-browser,lan,0
220,239.600,p2p-browser,lan,0
221,239.700,p2p-browser,lan,0
222,240.000,p2p-browser,lan,0
223,249.400,p2p-browser,lan,0
224,249.600,p2p-browser,lan,0
225,249.600,p2p-browser,lan,0
226,249.600,p2p-browser,lan,0
227,249.600,p2p-browser,lan,0
228,249.700,p2p-browser,lan,0
229,249.700,p2p-browser,lan,0
230,249.700,p2p-browser,lan,0
231,249.700,p2p-browser,lan,0
232,249.800,p2p-browser,lan,0
233,249.800,p2p-browser,lan,0
234,249.800,p2p-browser,lan,0
235,249.800,p2p-browser,lan,0
236,249.900,p2p-browser,lan,0
237,249.900,p2p-browser,lan,0
238,249.900,p2p-browser,lan,0
239,249.900,p2p-browser,lan,0
240,249.900,p2p-browser,lan,0
241,250.000,p2p-browser,lan,0
242,250.000,p2p-browser,lan,0
243,250.000,p2p-browser,lan,0
244,250.000,p2p-browser,lan,0
245,250.000,p2p-browser,lan,0
246,250.100,p2p-browser,lan,0
247,250.100,p2p-browser,lan,0
248,250.100,p2p-browser,lan,0
249,250.100,p2p-browser,lan,0
250,250.400,p2p-browser,lan,0
251,250.400,p2p-browser,lan,0
252,250.400,p2p-browser,lan,0
253,250.500,p2p-browser,lan,0
254,250.600,p2p-browser,lan,0
255,250.600,p2p-browser,lan,0
256,250.600,p2p-browser,lan,0
257,250.600,p2p-browser,lan,0
258,250.600,p2p-browser,lan,0
259,250.700,p2p-browser,lan,0
260,250.700,p2p-browser,lan,0
261,250.700,p2p-browser,lan,0
262,250.700,p2p-browser,lan,0
263,250.700,p2p-browser,lan,0
264,250.700,p2p-browser,lan,0
265,250.700,p2p-browser,lan,0
266,250.700,p2p-browser,lan,0
267,250.900,p2p-browser,lan,0
268,250.900,p2p-browser,lan,0
269,250.900,p2p-browser,lan,0
270,251.000,p2p-browser,lan,0
271,251.100,p2p-browser,lan,0
272,251.200,p2p-browser,lan,0
273,251.200,p2p-browser,lan,0
274,251.200,p2p-browser,lan,0
275,251.300,p2p-browser,lan,0
276,251.300,p2p-browser,lan,0
277,251.300,p2p-browser,lan,0
278,251.300,p2p-browser,lan,0
279,251.500,p2p-browser,lan,0
280,251.500,p2p-browser,lan,0
281,251.500,p2p-browser,lan,0
282,251.600,p2p-browser,lan,0
283,251.600,p2p-browser,lan,0
284,251.600,p2p-browser,lan,0
285,251.600,p2p-browser,lan,0
286,251.600,p2p-browser,lan,0
287,251.700,p2p-browser,lan,0
288,251.600,p2p-browser,lan,0
289,251.600,p2p-browser,lan,0
290,252.300,p2p-browser,lan,0
291,252.300,p2p-browser,lan,0
292,252.300,p2p-browser,lan,0
293,252.200,p2p-browser,lan,0
294,252.300,p2p-browser,lan,0
295,252.300,p2p-browser,lan,0
296,252.300,p2p-browser,lan,0
297,252.400,p2p-browser,lan,0
298,252.400,p2p-browser,lan,0
299,252.500,p2p-browser,lan,0
300,252.500,p2p-browser,lan,0
301,252.600,p2p-browser,lan,0
302,252.600,p2p-browser,lan,0
303,252.600,p2p-browser,lan,0
304,252.600,p2p-browser,lan,0
305,256.200,p2p-browser,lan,0
306,256.200,p2p-browser,lan,0
307,256.200,p2p-browser,lan,0
308,256.200,p2p-browser,lan,0
309,256.200,p2p-browser,lan,0
310,256.200,p2p-browser,lan,0
311,256.200,p2p-browser,lan,0
312,256.200,p2p-browser,lan,0
313,256.200,p2p-browser,lan,0
314,256.200,p2p-browser,lan,0
315,256.200,p2p-browser,lan,0
316,256.100,p2p-browser,lan,0
317,256.100,p2p-browser,lan,0
318,256.100,p2p-browser,lan,0
319,256.200,p2p-browser,lan,0
320,256.200,p2p-browser,lan,0
321,256.200,p2p-browser,lan,0
322,258.500,p2p-browser,lan,0
323,258.500,p2p-browser,lan,0
324,258.500,p2p-browser,lan,0
325,258.500,p2p-browser,lan,0
326,258.500,p2p-browser,lan,0
327,258.500,p2p-browser,lan,0
328,258.500,p2p-browser,lan,0
329,258.500,p2p-browser,lan,0
330,258.500,p2p-browser,lan,0
331,258.500,p2p-browser,lan,0
332,258.500,p2p-browser,lan,0
333,258.500,p2p-browser,lan,0
334,258.500,p2p-browser,lan,0
335,258.500,p2p-browser,lan,0
336,258.400,p2p-browser,lan,0
337,258.400,p2p-browser,lan,0
338,258.400,p2p-browser,lan,0
339,258.500,p2p-browser,lan,0
340,258.400,p2p-browser,lan,0
341,258.500,p2p-browser,lan,0
342,258.800,p2p-browser,lan,0
343,258.700,p2p-browser,lan,0
344,258.700,p2p-browser,lan,0
345,258.700,p2p-browser,lan,0
346,258.700,p2p-browser,lan,0
347,258.800,p2p-browser,lan,0
348,258.800,p2p-browser,lan,0
349,258.800,p2p-browser,lan,0
350,258.800,p2p-browser,lan,0
351,258.800,p2p-browser,lan,0
352,258.800,p2p-browser,lan,0
353,258.800,p2p-browser,lan,0
354,258.800,p2p-browser,lan,0
355,258.800,p2p-browser,lan,0
356,258.800,p2p-browser,lan,0
357,258.800,p2p-browser,lan,0
358,258.800,p2p-browser,lan,0
359,258.800,p2p-browser,lan,0
360,258.800,p2p-browser,lan,0
361,258.800,p2p-browser,lan,0
362,262.400,p2p-browser,lan,0
363,262.400,p2p-browser,lan,0
364,262.400,p2p-browser,lan,0
365,262.800,p2p-browser,lan,0
366,262.800,p2p-browser,lan,0
367,262.800,p2p-browser,lan,0
368,262.800,p2p-browser,lan,0
369,262.800,p2p-browser,lan,0
370,262.800,p2p-browser,lan,0
371,262.800,p2p-browser,lan,0
372,262.900,p2p-browser,lan,0
373,262.900,p2p-browser,lan,0
374,263.100,p2p-browser,lan,0
375,263.100,p2p-browser,lan,0
376,263.100,p2p-browser,lan,0
377,263.100,p2p-browser,lan,0
378,263.100,p2p-browser,lan,0
379,263.100,p2p-browser,lan,0
380,263.100,p2p-browser,lan,0
381,263.100,p2p-browser,lan,0
382,263.100,p2p-browser,lan,0
383,263.100,p2p-browser,lan,0
384,263.100,p2p-browser,lan,0
385,263.100,p2p-browser,lan,0
386,263.000,p2p-browser,lan,0
387,263.100,p2p-browser,lan,0
388,263.100,p2p-browser,lan,0
389,263.100,p2p-browser,lan,0
390,263.100,p2p-browser,lan,0
391,272.300,p2p-browser,lan,0
392,272.400,p2p-browser,lan,0
393,272.400,p2p-browser,lan,0
394,272.400,p2p-browser,lan,0
395,272.400,p2p-browser,lan,0
396,272.400,p2p-browser,lan,0
397,272.400,p2p-browser,lan,0
398,272.500,p2p-browser,lan,0
399,272.500,p2p-browser,lan,0
400,272.500,p2p-browser,lan,0
401,272.500,p2p-browser,lan,0
402,272.500,p2p-browser,lan,0
403,272.500,p2p-browser,lan,0
404,272.500,p2p-browser,lan,0
405,272.500,p2p-browser,lan,0
406,272.500,p2p-browser,lan,0
407,272.500,p2p-browser,lan,0
408,272.500,p2p-browser,lan,0
409,272.500,p2p-browser,lan,0
410,272.500,p2p-browser,lan,0
411,272.600,p2p-browser,lan,0
412,272.600,p2p-browser,lan,0
413,272.600,p2p-browser,lan,0
414,272.600,p2p-browser,lan,0
415,272.600,p2p-browser,lan,0
416,272.700,p2p-browser,lan,0
417,272.600,p2p-browser,lan,0
418,272.600,p2p-browser,lan,0
419,272.600,p2p-browser,lan,0
420,272.600,p2p-browser,lan,0
421,272.600,p2p-browser,lan,0
422,272.600,p2p-browser,lan,0
423,272.600,p2p-browser,lan,0
424,272.600,p2p-browser,lan,0
425,272.600,p2p-browser,lan,0
426,272.600,p2p-browser,lan,0
427,272.600,p2p-browser,lan,0
428,272.600,p2p-browser,lan,0
429,272.600,p2p-browser,lan,0
430,272.600,p2p-browser,lan,0
431,272.700,p2p-browser,lan,0
432,272.700,p2p-browser,lan,0
433,272.700,p2p-browser,lan,0
434,272.700,p2p-browser,lan,0
435,272.700,p2p-browser,lan,0
