seq,rtt_ms,transport,network,relayed
255,502.600,cloud-mqtt,cross-isp,0
256,492.100,cloud-mqtt,cross-isp,0
257,481.700,cloud-mqtt,cross-isp,0
258,470.800,cloud-mqtt,cross-isp,0
259,460.400,cloud-mqtt,cross-isp,0
260,475.900,cloud-mqtt,cross-isp,0
261,465.300,cloud-mqtt,cross-isp,0
262,454.700,cloud-mqtt,cross-isp,0
263,876.100,cloud-mqtt,cross-isp,0
264,865.500,cloud-mqtt,cross-isp,0
265,854.400,cloud-mqtt,cross-isp,0
266,843.400,cloud-mqtt,cross-isp,0
267,832.300,cloud-mqtt,cross-isp,0
268,821.900,cloud-mqtt,cross-isp,0
269,810.900,cloud-mqtt,cross-isp,0
270,800.800,cloud-mqtt,cross-isp,0
271,790.700,cloud-mqtt,cross-isp,0
272,779.700,cloud-mqtt,cross-isp,0
273,769.300,cloud-mqtt,cross-isp,0
274,758.800,cloud-mqtt,cross-isp,0
275,747.200,cloud-mqtt,cross-isp,0
276,736.500,cloud-mqtt,cross-isp,0
277,725.300,cloud-mqtt,cross-isp,0
278,714.500,cloud-mqtt,cross-isp,0
279,704.200,cloud-mqtt,cross-isp,0
280,693.900,cloud-mqtt,cross-isp,0
281,683.800,cloud-mqtt,cross-isp,0
282,672.600,cloud-mqtt,cross-isp,0
283,662.000,cloud-mqtt,cross-isp,0
284,651.300,cloud-mqtt,cross-isp,0
285,644.900,cloud-mqtt,cross-isp,0
286,633.800,cloud-mqtt,cross-isp,0
287,622.800,cloud-mqtt,cross-isp,0
288,611.900,cloud-mqtt,cross-isp,0
289,601.200,cloud-mqtt,cross-isp,0
290,591.000,cloud-mqtt,cross-isp,0
291,580.900,cloud-mqtt,cross-isp,0
292,569.400,cloud-mqtt,cross-isp,0
293,559.200,cloud-mqtt,cross-isp,0
294,548.900,cloud-mqtt,cross-isp,0
295,537.800,cloud-mqtt,cross-isp,0
296,527.300,cloud-mqtt,cross-isp,0
297,516.300,cloud-mqtt,cross-isp,0
298,505.300,cloud-mqtt,cross-isp,0
299,494.400,cloud-mqtt,cross-isp,0
300,483.500,cloud-mqtt,cross-isp,0
301,473.200,cloud-mqtt,cross-isp,0
302,462.300,cloud-mqtt,cross-isp,0
303,451.700,cloud-mqtt,cross-isp,0
304,439.900,cloud-mqtt,cross-isp,0
305,452.500,cloud-mqtt,cross-isp,0
306,441.700,cloud-mqtt,cross-isp,0
307,456.300,cloud-mqtt,cross-isp,0
308,446.000,cloud-mqtt,cross-isp,0
309,436.000,cloud-mqtt,cross-isp,0
310,426.000,cloud-mqtt,cross-isp,0
311,419.900,cloud-mqtt,cross-isp,0
312,448.100,cloud-mqtt,cross-isp,0
313,438.700,cloud-mqtt,cross-isp,0
314,483.000,cloud-mqtt,cross-isp,0
315,475.100,cloud-mqtt,cross-isp,0
316,464.700,cloud-mqtt,cross-isp,0
317,453.800,cloud-mqtt,cross-isp,0
318,443.200,cloud-mqtt,cross-isp,0
319,451.900,cloud-mqtt,cross-isp,0
320,441.700,cloud-mqtt,cross-isp,0
321,431.500,cloud-mqtt,cross-isp,0
322,506.900,cloud-mqtt,cross-isp,0
323,495.800,cloud-mqtt,cross-isp,0
324,487.900,cloud-mqtt,cross-isp,0
325,480.200,cloud-mqtt,cross-isp,0
326,469.700,cloud-mqtt,cross-isp,0
327,461.400,cloud-mqtt,cross-isp,0
328,451.100,cloud-mqtt,cross-isp,0
329,440.900,cloud-mqtt,cross-isp,0
330,587.200,cloud-mqtt,cross-isp,0
331,579.300,cloud-mqtt,cross-isp,0
332,592.900,cloud-mqtt,cross-isp,0
333,582.000,cloud-mqtt,cross-isp,0
334,571.500,cloud-mqtt,cross-isp,0
335,561.300,cloud-mqtt,cross-isp,0
336,550.600,cloud-mqtt,cross-isp,0
337,540.000,cloud-mqtt,cross-isp,0
338,529.600,cloud-mqtt,cross-isp,0
339,519.000,cloud-mqtt,cross-isp,0
340,508.100,cloud-mqtt,cross-isp,0
341,497.400,cloud-mqtt,cross-isp,0
342,486.600,cloud-mqtt,cross-isp,0
343,475.900,cloud-mqtt,cross-isp,0
344,467.800,cloud-mqtt,cross-isp,0
345,458.900,cloud-mqtt,cross-isp,0
346,448.500,cloud-mqtt,cross-isp,0
347,438.100,cloud-mqtt,cross-isp,0
348,427.500,cloud-mqtt,cross-isp,0
349,428.800,cloud-mqtt,cross-isp,0
350,418.600,cloud-mqtt,cross-isp,0
351,441.800,cloud-mqtt,cross-isp,0
352,431.600,cloud-mqtt,cross-isp,0
353,625.000,cloud-mqtt,cross-isp,0
354,613.100,cloud-mqtt,cross-isp,0
355,601.900,cloud-mqtt,cross-isp,0
356,591.800,cloud-mqtt,cross-isp,0
357,581.500,cloud-mqtt,cross-isp,0
358,571.200,cloud-mqtt,cross-isp,0
359,561.100,cloud-mqtt,cross-isp,0
360,550.900,cloud-mqtt,cross-isp,0
361,665.900,cloud-mqtt,cross-isp,0
362,655.600,cloud-mqtt,cross-isp,0
363,644.900,cloud-mqtt,cross-isp,0
364,634.400,cloud-mqtt,cross-isp,0
365,624.000,cloud-mqtt,cross-isp,0
366,614.000,cloud-mqtt,cross-isp,0
367,603.300,cloud-mqtt,cross-isp,0
368,592.900,cloud-mqtt,cross-isp,0
369,582.300,cloud-mqtt,cross-isp,0
370,572.100,cloud-mqtt,cross-isp,0
371,561.400,cloud-mqtt,cross-isp,0
372,550.400,cloud-mqtt,cross-isp,0
373,539.400,cloud-mqtt,cross-isp,0
374,528.600,cloud-mqtt,cross-isp,0
375,518.000,cloud-mqtt,cross-isp,0
376,507.400,cloud-mqtt,cross-isp,0
377,496.400,cloud-mqtt,cross-isp,0
378,485.700,cloud-mqtt,cross-isp,0
379,475.100,cloud-mqtt,cross-isp,0
380,464.200,cloud-mqtt,cross-isp,0
381,453.500,cloud-mqtt,cross-isp,0
382,681.100,cloud-mqtt,cross-isp,0
383,670.800,cloud-mqtt,cross-isp,0
384,660.400,cloud-mqtt,cross-isp,0
385,649.300,cloud-mqtt,cross-isp,0
386,639.100,cloud-mqtt,cross-isp,0
387,627.100,cloud-mqtt,cross-isp,0
388,616.800,cloud-mqtt,cross-isp,0
389,606.500,cloud-mqtt,cross-isp,0
390,594.900,cloud-mqtt,cross-isp,0
391,647.600,cloud-mqtt,cross-isp,0
392,647.500,cloud-mqtt,cross-isp,0
393,645.500,cloud-mqtt,cross-isp,0
394,636.100,cloud-mqtt,cross-isp,0
395,634.300,cloud-mqtt,cross-isp,0
396,624.500,cloud-mqtt,cross-isp,0
397,614.300,cloud-mqtt,cross-isp,0
398,603.900,cloud-mqtt,cross-isp,0
399,593.700,cloud-mqtt,cross-isp,0
400,583.000,cloud-mqtt,cross-isp,0
401,570.400,cloud-mqtt,cross-isp,0
402,559.600,cloud-mqtt,cross-isp,0
403,548.500,cloud-mqtt,cross-isp,0
404,537.900,cloud-mqtt,cross-isp,0
405,527.600,cloud-mqtt,cross-isp,0
406,517.300,cloud-mqtt,cross-isp,0
407,506.900,cloud-mqtt,cross-isp,0
408,495.900,cloud-mqtt,cross-isp,0
409,485.000,cloud-mqtt,cross-isp,0
410,474.600,cloud-mqtt,cross-isp,0
411,463.800,cloud-mqtt,cross-isp,0
412,453.200,cloud-mqtt,cross-isp,0
413,442.900,cloud-mqtt,cross-isp,0
414,454.800,cloud-mqtt,cross-isp,0
415,444.100,cloud-mqtt,cross-isp,0
416,433.900,cloud-mqtt,cross-isp,0
417,430.700,cloud-mqtt,cross-isp,0
418,420.600,cloud-mqtt,cross-isp,0
419,417.100,cloud-mqtt,cross-isp,0
420,431.500,cloud-mqtt,cross-isp,0
421,422.600,cloud-mqtt,cross-isp,0
422,615.600,cloud-mqtt,cross-isp,0
423,605.200,cloud-mqtt,cross-isp,0
424,594.500,cloud-mqtt,cross-isp,0
425,583.600,cloud-mqtt,cross-isp,0
426,573.200,cloud-mqtt,cross-isp,0
427,562.900,cloud-mqtt,cross-isp,0
428,552.100,cloud-mqtt,cross-isp,0
429,541.800,cloud-mqtt,cross-isp,0
430,530.900,cloud-mqtt,cross-isp,0
431,520.000,cloud-mqtt,cross-isp,0
432,508.900,cloud-mqtt,cross-isp,0
433,507.700,cloud-mqtt,cross-isp,0
434,503.000,cloud-mqtt,cross-isp,0
435,521.300,cloud-mqtt,cross-isp,0
436,510.300,cloud-mqtt,cross-isp,0
437,499.800,cloud-mqtt,cross-isp,0
438,489.400,cloud-mqtt,cross-isp,0
439,479.100,cloud-mqtt,cross-isp,0
440,468.500,cloud-mqtt,cross-isp,0
441,457.300,cloud-mqtt,cross-isp,0
442,446.700,cloud-mqtt,cross-isp,0
443,438.100,cloud-mqtt,cross-isp,0
444,433.700,cloud-mqtt,cross-isp,0
445,431.400,cloud-mqtt,cross-isp,0
446,426.800,cloud-mqtt,cross-isp,0
447,438.500,cloud-mqtt,cross-isp,0
448,441.200,cloud-mqtt,cross-isp,0
449,430.800,cloud-mqtt,cross-isp,0
450,451.200,cloud-mqtt,cross-isp,0
451,441.200,cloud-mqtt,cross-isp,0
452,431.100,cloud-mqtt,cross-isp,0
453,427.700,cloud-mqtt,cross-isp,0
454,426.700,cloud-mqtt,cross-isp,0
455,427.200,cloud-mqtt,cross-isp,0
456,513.500,cloud-mqtt,cross-isp,0
